playerID,yearID,lgID,POS,gold_glove
buehlwa01,2019,NL,P,1
mariomi01,2014,AL,P,1
hiurake01,2019,NL,2B,1
suterbr01,2019,NL,P,1
hardybl01,2015,AL,P,1
luplojo01,2020,AL,OF,1
castrja01,2015,AL,C,1
gonsoto01,2021,NL,P,1
ruizri01,2017,NL,1B,1
thompza02,2023,NL,P,1
treinbl01,2017,AL,P,1
shawtr01,2017,NL,3B,1
willima07,2020,AL,OF,1
ramirer02,2019,AL,P,1
lobatjo01,2021,NL,C,1
hechaad01,2014,NL,SS,1
cozarza01,2018,AL,SS,1
rosentr01,2017,NL,P,1
mcneije01,2019,NL,OF,1
gonzach01,2019,NL,P,1
sanomi01,2019,AL,1B,1
donaljo02,2015,AL,3B,1
duffyda01,2021,AL,P,1
morofma01,2019,AL,SS,1
walshja01,2022,AL,OF,1
tullyta01,2022,AL,P,1
profaju01,2018,AL,SS,1
contrwi01,2020,NL,C,1
wahlbo01,2020,NL,P,1
davisjd01,2018,AL,P,1
kellyca02,2018,NL,C,1
nevinty01,2023,AL,3B,1
ramirjo01,2015,AL,2B,1
cuevawi01,2016,AL,P,1
gonzama02,2023,AL,P,1
grishtr01,2020,NL,OF,1
morelmi01,2015,AL,1B,1
perazjo01,2021,NL,3B,1
marteje01,2015,AL,1B,1
uelmeer01,2023,NL,P,1
colemdu01,2015,AL,3B,1
hernate01,2018,AL,OF,1
janseke01,2018,NL,P,1
maldoma01,2015,NL,1B,1
camarjo01,2022,NL,2B,1
ottavad01,2022,NL,P,1
saladty01,2017,AL,2B,1
gonzagi01,2017,NL,P,1
friedtj01,2021,NL,OF,1
lopezpa01,2018,NL,P,1
bielabr01,2021,AL,P,1
shawtr01,2021,AL,1B,1
harrima01,2015,AL,P,1
garream01,2019,NL,P,1
espinda01,2015,NL,1B,1
caveja01,2023,NL,1B,1
rivertj01,2017,NL,3B,1
kineris01,2023,AL,P,1
thaisma01,2023,AL,C,1
mantijo01,2021,NL,P,1
lowebr01,2021,AL,OF,1
bryankr01,2021,NL,3B,2
lopezni01,2020,AL,SS,1
harrijo05,2022,AL,OF,1
lucased01,2014,NL,1B,1
reimono01,2015,AL,OF,1
misiean01,2020,AL,P,1
murphse01,2022,AL,C,1
ynoara01,2014,NL,2B,1
carpmi01,2014,AL,OF,2
frypa01,2021,AL,P,1
fostema01,2021,AL,P,1
fryja01,2021,AL,P,1
tarplst01,2020,NL,P,1
flandyo01,2015,NL,P,1
burneco01,2020,NL,P,1
mossbr01,2015,AL,1B,1
merceme01,2014,AL,P,1
reyespa01,2023,AL,2B,1
joycema01,2014,AL,OF,1
kinlety01,2022,NL,P,1
bohmal01,2020,NL,1B,1
gyorkje01,2020,NL,P,1
hiurake01,2022,NL,OF,1
perezju02,2015,NL,OF,1
runzlda01,2017,NL,P,1
morrobr01,2018,NL,P,1
santade01,2020,NL,P,1
fairbpe01,2019,AL,P,2
florewi01,2019,NL,2B,1
rickajo01,2019,AL,OF,1
wilsobo02,2014,NL,C,1
kozmape01,2017,AL,3B,1
wardta01,2022,AL,OF,1
gamelbe01,2018,AL,1B,1
eatonad02,2014,AL,OF,1
lauerer01,2020,NL,P,1
woodhu01,2017,AL,P,1
vizcaar01,2022,AL,P,1
alexasc01,2019,NL,P,1
friedch01,2015,NL,P,1
moralfr01,2014,NL,P,1
buterdr01,2020,NL,P,1
nidoto01,2017,NL,C,1
pireljo01,2018,NL,1B,1
woodrbr01,2018,NL,P,1
akinke01,2023,AL,P,1
hartlge01,2019,NL,P,1
reyespa01,2018,NL,3B,1
maybica01,2015,NL,OF,1
rileyau01,2020,NL,3B,1
rizzoan01,2018,NL,P,1
zuninmi01,2016,AL,C,1
avilemi01,2016,AL,OF,1
tejedan01,2020,AL,2B,1
karchri01,2023,NL,P,1
cottojh01,2021,AL,P,1
hendrli01,2017,AL,P,1
lemahdj01,2020,AL,3B,1
blackch02,2019,NL,OF,1
florewi01,2023,NL,3B,1
pindech01,2021,AL,2B,1
rendoan01,2014,NL,2B,1
lucrojo01,2017,AL,1B,1
saalfan01,2023,NL,P,1
odayda01,2014,AL,P,1
sanchaa01,2019,AL,P,2
rosinse01,2015,NL,P,1
meyeral01,2015,AL,P,1
shielja02,2018,AL,P,1
engelad01,2018,AL,OF,1
iglesjo01,2022,NL,SS,1
bolsimi01,2014,NL,P,1
clarkta01,2019,NL,P,1
reddijo01,2016,AL,OF,1
hazelje01,2016,NL,OF,1
herrejo03,2015,NL,2B,1
ellisaj01,2018,NL,C,1
guaipma01,2015,AL,P,1
bethach01,2016,NL,P,1
gonzama01,2022,AL,SS,1
hamilbi02,2015,NL,OF,1
hillri01,2021,AL,P,1
lawreca01,2017,AL,P,2
beedety01,2022,NL,P,2
saltaja01,2014,NL,C,1
morinmi01,2019,AL,P,1
cabreme01,2018,AL,OF,1
marisja01,2018,AL,OF,1
vargail01,2023,NL,3B,1
willije02,2016,NL,P,1
worthda01,2016,AL,3B,1
kintzbr01,2021,NL,P,1
borucry01,2021,AL,P,1
narvech01,2015,NL,P,1
hagadni01,2014,AL,P,1
rosalad01,2018,AL,3B,1
iglesra01,2022,NL,P,1
strasst01,2016,NL,P,1
ruary01,2018,AL,1B,1
doziebr01,2017,AL,2B,1
wisdopa01,2023,NL,OF,1
guerral01,2015,NL,3B,1
reynoma01,2018,NL,OF,1
avilaal01,2020,AL,C,1
sucreje01,2018,AL,P,1
gimench01,2016,AL,P,1
hernaen02,2018,NL,3B,1
gonzama01,2020,AL,3B,1
sanomi01,2019,AL,3B,1
rosared01,2018,AL,OF,1
leesmch01,2014,AL,P,1
scherma01,2016,NL,P,1
ibanean01,2021,AL,1B,1
leakemi01,2017,AL,P,1
shawtr01,2015,AL,3B,1
blancgr01,2015,NL,OF,1
lestejo01,2020,NL,P,1
tellero01,2021,AL,1B,1
vargami01,2023,NL,1B,1
mazarno01,2020,AL,OF,1
saladty01,2016,AL,1B,1
middlke01,2017,AL,P,1
triggan01,2018,AL,P,1
cartech02,2014,AL,1B,1
canhama01,2016,AL,OF,1
cashnan01,2019,AL,P,2
woodssi01,2023,AL,P,1
caminar01,2014,NL,P,1
marinjh01,2016,NL,P,1
aybarer01,2016,AL,2B,1
bemboan01,2021,AL,P,1
petitgr01,2018,AL,1B,1
castiiv01,2021,NL,3B,1
beedety01,2021,NL,P,1
trivilo01,2020,AL,P,1
elderbr01,2022,NL,P,1
rojasmi02,2017,NL,SS,1
ruizno01,2022,AL,P,1
stoweky01,2022,AL,OF,1
murphto04,2016,NL,C,1
mauriro01,2023,NL,2B,1
pivetni01,2021,AL,P,1
rossjo01,2018,NL,P,1
mackida01,2022,AL,1B,2
gonsoto01,2019,NL,P,1
cardust01,2016,NL,1B,1
drewst01,2015,AL,3B,1
rizzoan01,2023,AL,1B,1
saundmi01,2017,NL,OF,1
iwakuhi01,2014,AL,P,1
schulbo02,2016,AL,P,1
manaese01,2017,AL,P,1
gillaco01,2015,AL,1B,1
adriaeh01,2016,NL,SS,1
hernama02,2017,AL,3B,1
millean01,2018,AL,P,1
weeksri01,2016,NL,OF,1
amarial01,2015,NL,OF,1
hartlge01,2021,NL,P,2
hernael01,2018,NL,P,1
briceau01,2021,AL,P,1
chavimi01,2023,NL,3B,1
speiega01,2019,AL,P,1
flahery01,2016,AL,SS,1
alexaja01,2022,NL,P,1
ortegra01,2021,NL,OF,1
zimmejo02,2019,AL,P,1
webblo01,2022,NL,P,1
mayermi01,2022,AL,P,1
ariasga01,2022,AL,1B,1
bonifem01,2014,NL,2B,2
torrelu01,2021,AL,C,1
wrighmi01,2017,AL,P,1
mckinza01,2022,NL,3B,2
beltrad01,2017,AL,3B,1
farmeky01,2018,NL,C,1
inciaen01,2014,NL,OF,1
inciaen01,2016,NL,OF,1
fraziad01,2016,NL,3B,1
armstsh01,2017,AL,P,1
romerjo01,2023,NL,P,1
trevijo01,2022,AL,C,1
dejonch01,2018,AL,P,1
doolise01,2020,NL,P,1
drakeol01,2015,AL,P,1
goldspa01,2018,NL,1B,1
bonifem01,2014,NL,3B,1
tuivasa01,2019,AL,P,1
gallayo01,2015,AL,P,1
bradiky01,2022,AL,P,1
bazsh01,2021,AL,P,1
ladenty01,2016,AL,3B,1
rosaram01,2020,NL,SS,1
johnspi01,2017,NL,P,1
mcmahry01,2020,NL,1B,1
walteza01,2014,NL,3B,1
willide03,2023,NL,P,1
gotttr01,2018,NL,P,1
greensh02,2021,NL,P,2
roblevi01,2022,NL,OF,1
kochma01,2017,NL,P,1
floripe01,2018,NL,2B,1
marksju01,2017,AL,P,1
smithse01,2015,AL,OF,1
fletcaa01,2021,AL,P,1
stewach01,2015,NL,C,1
adriaeh01,2017,AL,3B,1
arroych01,2017,NL,3B,1
urenari01,2019,AL,SS,1
andruel01,2020,AL,SS,1
hedgeau01,2021,AL,C,1
ryanjo04,2023,AL,P,1
vargail01,2017,NL,2B,1
sadleca02,2020,NL,P,1
peterja01,2018,AL,SS,1
wongko01,2022,NL,2B,1
smallet01,2023,NL,P,1
snydebr03,2016,NL,1B,1
tayloty01,2020,NL,OF,1
capravi01,2023,NL,3B,1
bassan01,2015,AL,P,1
paredji01,2016,AL,OF,1
wongko01,2021,NL,2B,1
marteke01,2019,NL,2B,1
reyesfr01,2022,AL,OF,1
tarnofr01,2022,NL,P,1
bumgama01,2023,NL,P,1
riverya01,2015,NL,3B,1
walshja01,2020,AL,1B,1
leybado01,2019,NL,2B,1
adriaeh01,2016,NL,3B,1
profaju01,2016,AL,SS,1
rosalad01,2017,NL,SS,1
lewisky01,2019,AL,OF,1
conrabr01,2014,NL,2B,1
frandke01,2014,NL,OF,1
milonto01,2017,NL,P,2
perezca02,2018,NL,C,1
reddijo01,2018,AL,OF,1
rizzoan01,2014,NL,1B,1
leonsa01,2022,AL,P,1
lowrije01,2014,AL,SS,1
baezja01,2018,NL,SS,1
bachmsa01,2023,AL,P,1
clemeer01,2023,AL,3B,1
giolilu01,2017,AL,P,1
kranima01,2022,NL,P,1
armstsh01,2016,AL,P,1
tejedan01,2021,AL,3B,1
medinlu02,2023,AL,P,1
desmoia01,2017,NL,OF,1
dickeal01,2019,NL,OF,2
mccanja02,2014,AL,C,1
martica04,2015,NL,P,1
santada01,2019,AL,2B,1
thorntr01,2021,AL,P,1
madribl01,2022,NL,1B,1
suareeu01,2021,NL,SS,1
nicasju01,2014,NL,P,1
senzaan01,2022,NL,P,1
luplojo01,2022,NL,3B,1
rosalad01,2017,NL,3B,1
romose01,2019,NL,P,1
hillri01,2019,NL,P,1
lowejo01,2021,AL,OF,1
phillev01,2018,NL,P,1
mikolmi01,2018,NL,P,1
wilsojo03,2015,AL,SS,1
senzaan01,2020,NL,P,1
pindech01,2016,AL,SS,1
davidma02,2017,AL,1B,1
colemdy01,2021,AL,P,1
diazel01,2018,NL,C,1
stripro01,2018,NL,P,1
watsoto01,2021,NL,P,1
flahery01,2016,AL,3B,1
reddijo01,2019,AL,OF,1
hicksaa01,2019,AL,OF,1
rodrigu02,2014,AL,SS,1
godleza01,2021,NL,P,1
johnsre02,2015,NL,OF,1
irvinco01,2023,AL,P,1
panikjo01,2021,NL,3B,1
deleojo02,2014,AL,P,1
guyerbr01,2015,AL,OF,1
doolise01,2021,NL,P,1
ferguca01,2022,NL,P,1
kolarad01,2019,NL,P,1
rodriju01,2023,AL,OF,1
alcaljo01,2021,AL,P,1
murphto04,2022,AL,C,1
simmoan01,2022,NL,SS,1
happia01,2021,NL,OF,1
meyerja02,2021,AL,OF,1
pasquvi01,2023,AL,1B,1
strichu01,2020,NL,P,1
wietema01,2017,NL,C,1
selskst01,2016,NL,OF,1
tayloch03,2017,NL,OF,1
strawmy01,2021,AL,OF,2
harrijo05,2020,NL,2B,1
givenmy01,2022,NL,P,2
adamsau01,2019,AL,P,2
gimench01,2017,AL,P,1
marteke01,2019,NL,OF,1
zeuchtj01,2020,AL,P,1
owingch01,2019,AL,2B,2
paganem01,2019,AL,P,1
wilkest01,2019,AL,2B,1
bohmal01,2021,NL,1B,1
weaveje02,2014,AL,P,1
descada01,2015,NL,SS,1
diazis01,2023,NL,2B,1
sabolbl01,2023,NL,OF,1
wilsoal01,2016,AL,P,1
oswalco01,2021,NL,P,1
lopezja02,2015,NL,P,1
gonzama01,2015,AL,OF,1
casteni01,2017,AL,3B,1
ceasedy01,2019,AL,P,1
cainma01,2017,NL,P,1
francen01,2019,NL,P,1
jeffrje01,2017,NL,P,1
luzarje01,2021,AL,P,1
phillbr02,2023,AL,P,1
rojasmi02,2016,NL,1B,1
gorete01,2019,AL,OF,1
dejesiv02,2016,NL,SS,1
holtbr01,2018,AL,3B,1
tomka01,2021,AL,OF,1
grandcu01,2019,NL,OF,1
warreau01,2023,AL,P,1
worleva01,2017,NL,P,1
willitr01,2022,NL,P,1
falteba01,2022,NL,P,1
gallaca01,2018,AL,C,1
hansoal01,2017,NL,SS,1
javiecr01,2022,AL,P,1
kiermke01,2020,AL,OF,1
roberda10,2018,AL,1B,1
hedgeau01,2022,AL,C,1
wongco01,2021,AL,C,1
parmech01,2015,AL,1B,1
myerswi01,2015,NL,1B,1
kikucyu01,2022,AL,P,1
fraziad01,2017,NL,2B,1
garciro03,2020,AL,P,1
leonedo01,2019,NL,P,1
bundydy01,2020,AL,P,1
plaweke01,2020,AL,P,1
teixema01,2015,AL,1B,1
frazito01,2021,NL,1B,1
gattiev01,2016,AL,C,1
vogtst01,2022,AL,C,1
musgrjo01,2023,NL,P,1
griffaj01,2017,AL,P,1
guerrde01,2017,AL,P,1
edwarca01,2021,NL,P,1
thaisma01,2022,AL,1B,1
amarial01,2017,NL,2B,1
gratebr01,2019,AL,P,1
crispco01,2015,AL,OF,1
brownga02,2014,NL,OF,1
guthrda01,2022,NL,2B,1
rominan01,2016,AL,P,1
wadety01,2020,AL,2B,1
friedma01,2020,NL,P,1
howeljp01,2017,AL,P,1
ramirha02,2021,AL,1B,1
wislema01,2019,NL,P,1
youngma03,2016,NL,P,1
barmecl01,2014,NL,2B,1
difowi01,2017,NL,3B,1
mitchga01,2023,NL,OF,1
alvarfr01,2023,NL,C,1
olsonty01,2018,AL,P,1
sheffju01,2021,AL,P,1
flandyo01,2014,NL,P,1
kieboca01,2023,NL,3B,1
rodriro03,2019,AL,3B,1
wojcias01,2019,AL,P,1
santose01,2015,AL,P,1
cruzto03,2015,NL,C,1
perezci01,2021,NL,P,1
darnach01,2017,AL,2B,1
gosseph01,2015,NL,OF,1
ariasga01,2023,AL,SS,1
ramirer02,2018,AL,P,1
chiselo01,2017,AL,OF,1
okeefbr01,2023,AL,C,1
holadbr01,2021,NL,C,1
toglimi01,2022,NL,OF,1
uriaslu01,2023,AL,2B,1
cabreas01,2021,NL,1B,2
gimench01,2018,AL,1B,1
molinya01,2022,NL,C,1
mailelu01,2021,NL,C,1
barneja01,2023,NL,P,1
sulseco01,2022,NL,P,1
arauzjo01,2021,AL,3B,1
freemsa01,2014,NL,P,1
maydu01,2020,NL,P,1
familje01,2020,NL,P,1
rufda01,2021,NL,1B,1
schmica01,2023,NL,3B,1
francje02,2015,NL,P,1
frandke01,2014,NL,3B,1
schoojo01,2023,AL,SS,1
darviyu01,2016,AL,P,1
brighje01,2023,NL,P,1
millebr02,2022,AL,3B,1
adonjo01,2023,NL,P,1
profaju01,2020,NL,1B,1
mcclash01,2021,AL,P,1
nolaau01,2020,AL,1B,1
bardda01,2020,NL,P,1
strichu01,2015,NL,P,1
hollima01,2014,NL,OF,1
nealza01,2017,AL,P,1
eatonad02,2016,AL,OF,1
diazmi02,2021,NL,P,1
rhameja01,2018,NL,P,1
garcilu05,2023,AL,P,1
merriwh01,2018,AL,OF,1
nootbla01,2021,NL,OF,1
clemeko01,2023,NL,P,1
syndeno01,2023,AL,P,1
colliza01,2019,AL,1B,1
mastrmi01,2023,NL,3B,1
yepezju01,2023,NL,OF,1
mcgowdu01,2015,NL,P,1
urenajo01,2016,NL,P,1
valbulu01,2015,AL,3B,1
burkebr01,2023,AL,P,1
peterja01,2020,NL,1B,1
hugheja02,2015,NL,P,1
lawde01,2019,AL,P,1
uriaslu01,2020,NL,3B,1
lorenmi01,2020,NL,OF,1
webbry01,2015,AL,P,1
smithpa04,2022,NL,OF,1
parrama01,2014,NL,P,1
kellyry01,2015,NL,P,1
yelicch01,2018,NL,OF,1
crockky01,2017,AL,P,1
mondera02,2020,AL,SS,1
sanchga01,2014,NL,1B,1
shortza01,2022,AL,2B,1
davieza01,2018,NL,P,1
smithdo02,2020,NL,1B,1
dejonpa01,2023,AL,SS,1
gentrcr01,2016,AL,OF,1
smithse01,2017,AL,OF,1
knebeco01,2022,NL,P,1
joeco01,2021,NL,OF,1
zeuchtj01,2021,AL,P,1
rodrini01,2021,AL,P,1
brignre01,2014,NL,3B,1
chaveje01,2015,AL,P,1
guzmaro01,2022,AL,1B,1
wittgni01,2016,NL,P,1
axforjo01,2018,AL,P,1
brantro01,2022,AL,C,1
castilu02,2022,NL,P,1
lestejo01,2017,NL,P,1
housead01,2022,NL,P,1
ruary01,2016,AL,1B,1
friedma01,2021,NL,P,1
paulida01,2017,AL,P,1
priceda01,2015,AL,P,2
mcbrima02,2016,AL,OF,1
florewi01,2017,NL,2B,1
kelake01,2019,NL,P,1
strichu01,2016,NL,P,1
guerrja01,2017,NL,P,1
balesco01,2015,NL,P,1
familje01,2022,NL,P,1
kipnija01,2015,AL,2B,1
tayloch03,2019,NL,2B,1
lasteto01,2017,NL,3B,1
happia01,2021,NL,2B,1
cleavga01,2022,NL,P,1
mateoma01,2015,NL,P,1
terdojo01,2014,NL,OF,1
grandya01,2020,AL,C,1
perezhe01,2018,NL,3B,1
brantmi02,2019,AL,OF,1
goedder01,2015,NL,P,1
goedder01,2018,NL,P,1
beckhgo01,2018,AL,SS,1
gonzaad01,2018,NL,1B,1
hillri01,2017,NL,P,1
hudsojo03,2018,AL,C,1
margoma01,2020,AL,OF,1
pinama01,2023,AL,C,1
nixja01,2014,AL,3B,1
garcile02,2019,AL,OF,1
lasteto01,2020,AL,3B,1
ortizda02,2017,NL,OF,1
merriwh01,2019,AL,OF,1
roberda10,2017,AL,2B,1
redmoto01,2014,AL,P,1
kivlepa01,2017,NL,OF,1
gosewtu01,2014,NL,C,1
smithke05,2021,AL,3B,1
wainwad01,2014,NL,P,1
wojcias01,2020,AL,P,1
perazjo01,2020,AL,OF,1
centeju01,2016,AL,C,1
mayfija01,2021,AL,SS,1
kayan01,2020,AL,P,1
laurera01,2019,AL,OF,1
brujavi01,2023,AL,2B,1
brachbr01,2021,NL,P,1
keuchda01,2022,AL,P,2
dudalu01,2017,AL,1B,1
hayeske01,2020,NL,3B,1
paredis01,2023,AL,1B,1
rutlejo01,2017,AL,1B,1
ryanky01,2016,AL,P,1
schwaky01,2017,NL,OF,1
smithjo05,2016,NL,P,1
rodrise01,2017,NL,2B,2
reyespa01,2019,NL,3B,1
culbech01,2018,NL,1B,1
rosarwi01,2015,NL,1B,1
barreja01,2018,NL,P,1
cowarka01,2016,AL,3B,1
freemmi01,2017,NL,3B,1
gamelbe01,2021,NL,OF,1
barneau01,2016,NL,3B,1
orlanpa01,2015,AL,OF,1
sadleca02,2019,NL,P,1
brebbjo01,2017,NL,P,1
tsengje01,2017,NL,P,1
mcmahry01,2018,NL,2B,1
cruzfe01,2022,NL,P,1
chafian01,2016,NL,P,1
gurrilo01,2022,AL,OF,1
parkebl01,2020,NL,P,1
parnebo01,2016,AL,P,1
reyespa01,2021,NL,2B,1
spangco01,2022,NL,3B,1
negrokr01,2017,NL,2B,1
andrima01,2021,AL,P,2
bickfph01,2021,NL,P,2
valaipa01,2021,AL,1B,1
hillga02,2022,AL,P,1
eickhje01,2018,NL,P,1
hendrry01,2022,NL,P,1
martico02,2019,AL,P,1
foleyja01,2022,AL,P,1
garcilu03,2017,NL,P,1
chapmma01,2020,AL,3B,1
gonzama02,2017,NL,P,1
peralfr01,2022,NL,P,1
lucchjo01,2020,NL,P,1
coonrsa01,2020,NL,P,1
martest01,2021,NL,OF,1
perezci01,2018,AL,P,1
rojasjo01,2022,NL,2B,1
hamilbi02,2021,AL,OF,1
paganem01,2021,NL,P,1
schiena01,2014,NL,OF,2
grubeja01,2014,AL,P,1
tarnofr01,2023,AL,P,1
kempto01,2021,AL,SS,1
worthda01,2014,AL,2B,1
obriepe04,2016,NL,OF,1
vosleja01,2022,NL,3B,1
fowlede01,2020,NL,OF,1
marrede01,2016,AL,2B,1
sierrma01,2020,NL,OF,1
burgeja01,2023,AL,3B,1
gonzach01,2016,AL,P,1
pradoma01,2019,NL,3B,1
kratzer01,2019,NL,C,1
sborzjo01,2023,AL,P,1
francma02,2022,NL,1B,1
surkaer01,2015,NL,P,1
vosleja01,2022,NL,OF,1
trejoal01,2021,NL,2B,1
santada01,2017,AL,3B,1
culbech01,2021,AL,1B,1
ibanean01,2023,AL,3B,1
smithjo05,2017,AL,P,2
arciaor01,2016,NL,SS,1
campbpa02,2021,NL,P,1
gregelu01,2015,AL,P,1
clemeer01,2022,AL,SS,1
frasoja01,2014,AL,P,2
negrokr01,2018,AL,3B,1
caminar01,2016,AL,P,1
mcbrima02,2015,NL,OF,1
zastrro01,2023,NL,P,1
belljo02,2021,NL,OF,1
knighdu01,2021,AL,P,1
castrwi01,2023,AL,P,1
kayan01,2023,NL,P,2
perdoan01,2023,NL,P,1
mccorch01,2021,AL,OF,1
mooremc01,2023,NL,P,1
logueza01,2022,AL,P,1
wadety01,2022,AL,SS,1
borucry01,2020,AL,P,1
ellisaj01,2018,NL,OF,1
oneilty01,2018,NL,OF,1
kimha01,2023,NL,SS,1
adcocna01,2015,NL,P,1
martile01,2018,AL,OF,2
nixja01,2014,AL,1B,1
priceda01,2014,AL,P,2
smithke05,2021,AL,1B,1
solando01,2015,NL,SS,1
trevijo01,2018,AL,C,1
fishede01,2020,AL,OF,1
marteyu01,2023,NL,P,1
muncyma01,2015,AL,3B,1
reinhja01,2018,NL,OF,1
sparkgl01,2017,AL,P,1
hernajo02,2022,AL,P,1
dietrde01,2017,NL,1B,1
holtbr01,2018,AL,2B,1
tollest01,2015,AL,SS,1
diazja01,2017,NL,P,1
forsylo01,2019,AL,1B,1
godleza01,2016,NL,P,1
barnech01,2021,AL,P,1
camarjo01,2019,NL,1B,1
davista01,2018,NL,C,1
kineris01,2023,AL,2B,1
leech01,2015,AL,P,1
morgaad01,2016,NL,P,1
odomjo01,2020,AL,C,1
cuddymi01,2014,NL,OF,1
sanchan03,2017,NL,P,1
stripro01,2016,NL,P,1
troutmi01,2020,AL,OF,1
feyerjo01,2020,NL,P,1
callal01,2022,AL,OF,1
priceda01,2019,AL,P,1
valaipa01,2020,AL,1B,1
martest01,2015,NL,OF,1
weeksje01,2014,AL,2B,2
sotogr01,2021,AL,P,1
rizzoan01,2017,NL,1B,1
garliky01,2022,AL,OF,1
pannoth01,2018,AL,P,1
mondona01,2022,AL,2B,1
herredi01,2018,NL,3B,1
sogarer01,2018,NL,2B,1
daytogr01,2020,NL,P,1
romerto01,2022,NL,P,1
ramirye01,2019,NL,P,1
lambja01,2016,NL,3B,1
kurodhi01,2014,AL,P,1
mchugco01,2015,AL,P,1
mooredy01,2022,AL,OF,1
reinhja01,2017,NL,SS,1
bourju01,2019,AL,1B,1
semiema01,2014,AL,2B,1
perdoge01,2021,NL,SS,1
confomi01,2018,NL,OF,1
contrwi01,2018,NL,OF,1
kirkmmi01,2016,NL,P,2
pujolal01,2021,NL,1B,1
casteni01,2023,NL,OF,1
kozmape01,2015,NL,1B,1
adriaeh01,2018,AL,3B,1
refsnro01,2022,AL,OF,1
gomezhe01,2015,NL,2B,1
wongko01,2016,NL,OF,1
ozunama01,2022,NL,OF,1
bannory01,2023,AL,2B,1
bouchse01,2023,NL,OF,1
gonzaer01,2017,AL,2B,1
noesihe01,2015,AL,P,1
osunaro01,2016,AL,P,1
pindech01,2017,AL,SS,1
baezpe01,2016,NL,P,1
hernael01,2020,NL,P,1
millsal02,2021,NL,P,1
goodrni01,2021,AL,2B,1
ruizri01,2019,AL,3B,1
duranez01,2023,AL,1B,1
cingrto01,2014,NL,P,1
hearnta01,2020,AL,P,1
reverbe01,2014,NL,OF,1
cashnan01,2014,NL,P,1
garciar01,2018,NL,C,1
hoernni01,2019,NL,OF,1
blankky01,2014,NL,1B,1
feathta01,2017,AL,2B,1
galvifr01,2014,NL,2B,1
bellaan01,2022,NL,P,1
fraleja01,2021,AL,OF,1
brossmi01,2020,AL,P,1
claysa01,2021,NL,P,1
brossmi01,2021,AL,2B,1
bryankr01,2020,NL,1B,1
merryju01,2021,AL,P,1
sanchto01,2014,NL,C,1
gerbemi01,2018,AL,OF,1
newmake01,2023,NL,3B,1
cordoal01,2017,NL,3B,1
leblawa01,2016,NL,P,1
tatedi01,2022,AL,P,1
thaisma01,2022,AL,3B,1
toroab01,2021,AL,2B,1
trejoal01,2023,NL,3B,1
austity01,2019,AL,1B,1
meekev01,2014,AL,P,1
perezhe01,2019,NL,SS,1
hellebe01,2017,AL,P,1
winckjo01,2023,AL,P,1
cingrto01,2018,NL,P,1
galero01,2015,NL,C,1
grateju01,2016,AL,C,1
castima03,2023,AL,P,1
martijo08,2016,NL,1B,1
mccanbr01,2015,AL,1B,1
nidoto01,2022,NL,C,1
novaiv01,2019,AL,P,1
rodrise01,2016,NL,3B,1
donovbr01,2023,NL,3B,1
santada01,2017,NL,OF,1
lopezre01,2021,AL,P,1
pillty01,2017,NL,P,1
smithke05,2022,AL,SS,1
swarzan01,2015,AL,P,1
freemsa01,2018,NL,P,1
martimi02,2017,AL,SS,1
grossro01,2022,NL,OF,1
anderbr06,2019,NL,3B,1
delgara01,2017,NL,P,1
ruggiju01,2017,NL,OF,1
schwifr01,2022,NL,1B,1
nolaaa01,2017,NL,P,1
albural01,2015,AL,P,1
correca01,2018,AL,SS,1
maxweju01,2015,NL,OF,1
wheelja01,2017,AL,P,1
aquinja01,2016,AL,P,1
floripe01,2017,NL,2B,1
paterjo01,2014,NL,P,1
goinsry01,2016,AL,1B,1
freemmi01,2017,NL,2B,1
freemty01,2022,AL,3B,1
lovelri01,2019,AL,P,1
rodriri05,2019,NL,P,1
sprinje01,2022,AL,P,1
alonsyo01,2019,AL,1B,1
bowlajo01,2023,AL,P,1
murphch01,2023,AL,P,1
pattosp01,2015,AL,P,1
almonye01,2019,NL,P,1
lambja01,2021,AL,OF,1
batybr01,2022,NL,3B,1
kendrho01,2018,NL,1B,1
balfogr01,2015,AL,P,1
ruggiju01,2016,AL,OF,1
capravi01,2022,AL,2B,1
carasma01,2019,AL,P,1
paxtoja01,2016,AL,P,1
ryanbr01,2015,AL,2B,1
tollest01,2015,AL,OF,1
trumbma01,2016,AL,1B,1
villajo01,2021,NL,SS,1
kenneia01,2021,AL,P,1
leibrbr01,2020,NL,P,1
leybado01,2019,NL,3B,1
walketa01,2018,NL,P,1
adamsmi03,2014,NL,P,1
hessda01,2020,AL,P,1
mejiafr01,2022,AL,C,1
narvaom01,2020,NL,C,1
nottija01,2019,NL,1B,1
realmjt01,2021,NL,C,1
rominan01,2018,AL,2B,1
fifest01,2014,NL,P,1
doubrfe01,2015,AL,P,2
cordoal01,2017,NL,2B,1
brownhu01,2023,AL,P,1
martijo08,2019,NL,OF,1
okeych01,2023,AL,C,1
ramirno01,2021,AL,P,1
tuckeco01,2022,NL,SS,1
gennesc01,2018,NL,2B,1
diekmja01,2017,AL,P,1
carteev01,2023,AL,OF,1
floripe01,2015,NL,SS,1
bradlar01,2021,NL,P,1
semiema01,2021,AL,2B,1
velasvi01,2018,NL,P,1
biggica01,2023,AL,SS,1
lugose01,2019,NL,P,1
cahiltr01,2017,AL,P,1
deverra01,2019,AL,SS,1
salech01,2016,AL,P,1
